test_type,N,baseline_days,true_P,fit_P,LS_power,true_K,fit_K,true_e,fit_e,Status
Baseline_days,6,45.0,21.1668,20.9346,2.48,45.00,29.00,0.650,0.432,Success
Baseline_days,6,45.0,21.1668,25.7120,2.32,45.00,673.00,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,21.5380,2.42,45.00,202.76,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,21.2495,2.38,45.00,83.54,0.650,0.723,Success
Baseline_days,6,40.0,21.1668,21.2058,2.49,45.00,89.85,0.650,0.747,Success
Baseline_days,6,40.0,21.1668,5.1114,2.38,45.00,365.57,0.650,0.755,Success
Baseline_days,6,40.0,21.1668,8.1061,2.41,45.00,70.12,0.650,0.513,Success
Baseline_days,6,40.0,21.1668,18.8242,2.38,45.00,67.33,0.650,0.740,Success
Baseline_days,6,40.0,21.1668,18.6004,2.45,45.00,144.48,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,22.3321,2.45,45.00,75.49,0.650,0.756,Success
Baseline_days,6,40.0,21.1668,8.0346,2.23,45.00,818.23,0.650,0.898,Success
Baseline_days,6,40.0,21.1668,21.1905,2.34,45.00,38.54,0.650,0.586,Success
Baseline_days,6,40.0,21.1668,8.3996,2.24,45.00,51.76,0.650,0.462,Success
Baseline_days,6,40.0,21.1668,20.2903,2.50,45.00,380.64,0.650,0.753,Success
Baseline_days,6,40.0,21.1668,23.4082,2.29,45.00,155.43,0.650,0.934,Success
Baseline_days,6,40.0,21.1668,9.8300,2.36,45.00,648.68,0.650,0.738,Success
Baseline_days,6,40.0,21.1668,22.4018,2.07,45.00,74.73,0.650,0.769,Success
Baseline_days,6,40.0,21.1668,16.6232,2.33,45.00,195.24,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,25.9043,2.48,45.00,23.66,0.650,0.176,Success
Baseline_days,6,40.0,21.1668,11.0153,2.43,45.00,734.64,0.650,0.794,Success
Baseline_days,6,40.0,21.1668,21.1916,2.42,45.00,24.36,0.650,0.274,Success
Baseline_days,6,40.0,21.1668,15.6761,2.36,45.00,32.77,0.650,0.680,Success
Baseline_days,6,40.0,21.1668,19.7757,1.99,45.00,275.62,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,9.3838,2.44,45.00,188.35,0.650,0.802,Success
Baseline_days,6,40.0,21.1668,10.6220,2.50,45.00,111.11,0.650,0.823,Success
Baseline_days,6,40.0,21.1668,17.2484,2.29,45.00,136.39,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,10.2008,2.24,45.00,45.34,0.650,0.404,Success
Baseline_days,6,40.0,21.1668,19.4472,2.45,45.00,38.50,0.650,0.644,Success
Baseline_days,6,40.0,21.1668,22.9469,2.34,45.00,41.60,0.650,0.427,Success
Baseline_days,6,40.0,21.1668,8.8339,2.47,45.00,39.81,0.650,0.351,Success
Baseline_days,6,40.0,21.1668,17.6968,2.25,45.00,288.16,0.650,0.868,Success
Baseline_days,6,40.0,21.1668,11.1320,1.93,45.00,156.39,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,22.6939,1.68,45.00,39.60,0.650,0.630,Success
Baseline_days,6,40.0,21.1668,5.5355,2.50,45.00,44.17,0.650,0.056,Success
Baseline_days,6,40.0,21.1668,21.0156,2.50,45.00,151.95,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,14.8050,2.09,45.00,284.38,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,20.4534,2.14,45.00,153.84,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,17.9582,2.40,45.00,58.39,0.650,0.352,Success
Baseline_days,6,40.0,21.1668,20.7519,2.50,45.00,53.08,0.650,0.781,Success
Baseline_days,6,40.0,21.1668,19.3873,2.41,45.00,65.31,0.650,0.831,Success
Baseline_days,6,40.0,21.1668,20.0140,2.27,45.00,42.09,0.650,0.616,Success
Baseline_days,6,40.0,21.1668,17.2630,2.16,45.00,157.86,0.650,0.862,Success
Baseline_days,6,40.0,21.1668,20.7455,2.46,45.00,105.69,0.650,0.778,Success
Baseline_days,6,40.0,21.1668,23.2095,2.34,45.00,131.30,0.650,0.866,Success
Baseline_days,6,40.0,21.1668,18.0993,2.26,45.00,98.45,0.650,0.744,Success
Baseline_days,6,40.0,21.1668,7.6228,2.43,45.00,173.01,0.650,0.821,Success
Baseline_days,6,40.0,21.1668,4.7116,1.86,45.00,343.87,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,18.7349,2.06,45.00,189.35,0.650,0.948,Success
Baseline_days,6,40.0,21.1668,16.2384,1.78,45.00,79.87,0.650,0.824,Success
Baseline_days,6,40.0,21.1668,20.1759,2.46,45.00,29.59,0.650,0.483,Success
Baseline_days,6,40.0,21.1668,23.1561,2.32,45.00,43.43,0.650,0.619,Success
Baseline_days,6,40.0,21.1668,18.4494,2.48,45.00,25.76,0.650,0.196,Success
Baseline_days,6,40.0,21.1668,18.4804,2.25,45.00,51.05,0.650,0.428,Success
Baseline_days,6,40.0,21.1668,6.5829,1.86,45.00,62.71,0.650,0.686,Success
Baseline_days,6,40.0,21.1668,21.1697,2.42,45.00,153.79,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,18.7861,1.98,45.00,321.05,0.650,0.918,Success
Baseline_days,6,40.0,21.1668,9.5006,2.47,45.00,432.24,0.650,0.750,Success
Baseline_days,6,40.0,21.1668,17.3218,1.99,45.00,51.89,0.650,0.585,Success
Baseline_days,6,40.0,21.1668,8.6814,2.45,45.00,47.54,0.650,0.835,Success
Baseline_days,6,40.0,21.1668,17.1535,2.50,45.00,36.82,0.650,0.123,Success
Baseline_days,6,40.0,21.1668,21.0034,2.49,45.00,25.36,0.650,0.347,Success
Baseline_days,6,40.0,21.1668,19.2765,2.28,45.00,42.97,0.650,0.632,Success
Baseline_days,6,40.0,21.1668,19.8539,1.73,45.00,729.21,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,20.8012,2.39,45.00,38.58,0.650,0.556,Success
Baseline_days,6,40.0,21.1668,5.1438,2.46,45.00,117.51,0.650,0.827,Success
Baseline_days,6,40.0,21.1668,19.2764,2.39,45.00,154.95,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,14.5884,2.34,45.00,849.93,0.650,0.950,Success
Baseline_days,6,40.0,21.1668,19.6161,2.44,45.00,35.72,0.650,0.525,Success
Baseline_days,6,40.0,21.1668,21.3479,2.50,45.00,101.31,0.650,0.688,Success
Baseline_days,6,40.0,21.1668,29.6622,1.72,45.00,83.77,0.650,0.804,Success
Baseline_days,6,40.0,21.1668,15.2618,2.45,45.00,53.47,0.650,0.385,Success
Baseline_days,6,40.0,21.1668,7.0169,2.30,45.00,276.89,0.650,0.863,Success
Baseline_days,6,35.0,21.1668,21.0989,2.49,45.00,341.11,0.650,0.814,Success
Baseline_days,6,35.0,21.1668,15.0738,2.07,45.00,308.46,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,15.9894,2.34,45.00,327.81,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,16.7221,2.29,45.00,155.11,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,19.6068,2.42,45.00,56.94,0.650,0.732,Success
Baseline_days,6,35.0,21.1668,7.4120,1.12,45.00,45.24,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,17.6559,2.44,45.00,39.46,0.650,0.647,Success
Baseline_days,6,35.0,21.1668,22.7674,2.49,45.00,214.40,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,21.3146,2.49,45.00,74.88,0.650,0.836,Success
Baseline_days,6,35.0,21.1668,19.6711,2.43,45.00,77.68,0.650,0.836,Success
Baseline_days,6,35.0,21.1668,18.1927,1.96,45.00,121.02,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,10.3456,2.48,45.00,44.95,0.650,0.456,Success
Baseline_days,6,35.0,21.1668,16.1681,2.44,45.00,33.43,0.650,0.456,Success
Baseline_days,6,35.0,21.1668,23.2452,2.44,45.00,144.86,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,19.8571,2.46,45.00,30.61,0.650,0.481,Success
Baseline_days,6,35.0,21.1668,8.2363,2.39,45.00,37.03,0.650,0.233,Success
Baseline_days,6,35.0,21.1668,23.5390,2.50,45.00,160.79,0.650,0.726,Success
Baseline_days,6,35.0,21.1668,17.1622,2.15,45.00,123.76,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,2.1905,2.38,45.00,17.31,0.650,0.257,Success
Baseline_days,6,35.0,21.1668,24.4831,2.19,45.00,40.61,0.650,0.526,Success
Baseline_days,6,35.0,21.1668,9.5190,2.50,45.00,55.52,0.650,0.144,Success
Baseline_days,6,35.0,21.1668,14.2512,2.38,45.00,1685.49,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,21.9821,2.46,45.00,100.89,0.650,0.711,Success
Baseline_days,6,35.0,21.1668,21.0866,2.50,45.00,243.84,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,21.4639,2.48,45.00,185.55,0.650,0.687,Success
Baseline_days,6,35.0,21.1668,24.0249,2.15,45.00,55.84,0.650,0.661,Success
Baseline_days,6,35.0,21.1668,15.7811,2.36,45.00,35.65,0.650,0.220,Success
Baseline_days,6,35.0,21.1668,18.6594,1.84,45.00,162.85,0.650,0.931,Success
Baseline_days,6,35.0,21.1668,24.1262,2.27,45.00,127.80,0.650,0.919,Success
Baseline_days,6,35.0,21.1668,19.6242,2.32,45.00,33.96,0.650,0.530,Success
Baseline_days,6,35.0,21.1668,21.3730,2.50,45.00,689.76,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,11.4434,2.40,45.00,55.28,0.650,0.204,Success
Baseline_days,6,35.0,21.1668,18.5435,2.24,45.00,134.98,0.650,0.882,Success
Baseline_days,6,35.0,21.1668,19.4141,2.39,45.00,339.96,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,7.2451,1.37,45.00,35.45,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,6.1723,2.25,45.00,2446.26,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,18.9682,2.22,45.00,74.62,0.650,0.747,Success
Baseline_days,6,35.0,21.1668,23.4533,2.43,45.00,46.28,0.650,0.675,Success
Baseline_days,6,35.0,21.1668,6.8545,2.40,45.00,35.46,0.650,0.383,Success
Baseline_days,6,35.0,21.1668,9.6204,1.53,45.00,223.06,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,13.8729,2.32,45.00,286.61,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,17.9598,2.09,45.00,123.02,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,19.9379,2.47,45.00,132.46,0.650,0.944,Success
Baseline_days,6,35.0,21.1668,10.1807,2.50,45.00,19.67,0.650,0.046,Success
Baseline_days,6,35.0,21.1668,5.4732,2.19,45.00,39.49,0.650,0.578,Success
Baseline_days,6,35.0,21.1668,3.7135,1.93,45.00,33.58,0.650,0.801,Success
Baseline_days,6,35.0,21.1668,22.0119,2.25,45.00,153.91,0.650,0.942,Success
Baseline_days,6,35.0,21.1668,17.8983,2.39,45.00,24.43,0.650,0.154,Success
Baseline_days,6,35.0,21.1668,19.9811,2.48,45.00,175.50,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,13.9941,2.29,45.00,993.56,0.650,0.828,Success
Baseline_days,6,35.0,21.1668,24.8376,2.31,45.00,42.47,0.650,0.490,Success
Baseline_days,6,35.0,21.1668,20.3100,2.19,45.00,43.16,0.650,0.633,Success
Baseline_days,6,35.0,21.1668,21.8408,2.48,45.00,28.02,0.650,0.361,Success
Baseline_days,6,35.0,21.1668,19.7840,2.22,45.00,19.03,0.650,0.310,Success
Baseline_days,6,35.0,21.1668,15.8545,2.36,45.00,485.22,0.650,0.743,Success
Baseline_days,6,35.0,21.1668,15.7488,2.23,45.00,117.64,0.650,0.732,Success
Baseline_days,6,35.0,21.1668,22.0153,2.43,45.00,32.03,0.650,0.488,Success
Baseline_days,6,35.0,21.1668,6.5044,2.49,45.00,374.16,0.650,0.732,Success
Baseline_days,6,35.0,21.1668,9.4701,2.29,45.00,201.80,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,21.0990,2.50,45.00,210.55,0.650,0.822,Success
Baseline_days,6,35.0,21.1668,13.8671,2.42,45.00,384.46,0.650,0.503,Success
Baseline_days,6,35.0,21.1668,11.3544,2.50,45.00,66.24,0.650,0.038,Success
Baseline_days,6,35.0,21.1668,10.5699,2.43,45.00,54.35,0.650,0.703,Success
Baseline_days,6,35.0,21.1668,5.5833,2.50,45.00,314.45,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,7.3531,1.84,45.00,1191.36,0.650,0.928,Success
Baseline_days,6,35.0,21.1668,20.9728,2.34,45.00,161.20,0.650,0.950,Success
Baseline_days,6,35.0,21.1668,21.8328,2.46,45.00,113.20,0.650,0.727,Success
Baseline_days,6,35.0,21.1668,15.6178,2.44,45.00,43.19,0.650,0.469,Success
Baseline_days,6,35.0,21.1668,18.4939,2.08,45.00,85.06,0.650,0.828,Success
Baseline_days,6,35.0,21.1668,10.0733,1.88,45.00,353.26,0.650,0.734,Success
Baseline_days,6,30.0,21.1668,12.9119,2.47,45.00,43.87,0.650,0.158,Success
Baseline_days,6,30.0,21.1668,6.5160,1.87,45.00,16.53,0.650,0.524,Success
Baseline_days,6,30.0,21.1668,17.8840,2.48,45.00,179.20,0.650,0.735,Success
Baseline_days,6,30.0,21.1668,18.7048,2.21,45.00,34.66,0.650,0.499,Success
Baseline_days,6,30.0,21.1668,19.9468,2.49,45.00,111.13,0.650,0.867,Success
Baseline_days,6,30.0,21.1668,16.9349,2.07,45.00,35.06,0.650,0.412,Success
Baseline_days,6,30.0,21.1668,21.4385,2.43,45.00,202.42,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,22.5210,2.34,45.00,66.43,0.650,0.716,Success
Baseline_days,6,30.0,21.1668,9.4667,2.03,45.00,143.54,0.650,0.849,Success
Baseline_days,6,30.0,21.1668,11.8729,2.33,45.00,748.39,0.650,0.735,Success
Baseline_days,6,30.0,21.1668,7.0973,2.39,45.00,310.61,0.650,0.728,Success
Baseline_days,6,30.0,21.1668,16.7837,2.14,45.00,259.87,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,16.4759,2.20,45.00,255.20,0.650,0.780,Success
Baseline_days,6,30.0,21.1668,21.2043,2.49,45.00,219.68,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,10.2311,2.48,45.00,151.19,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,21.4933,2.40,45.00,34.83,0.650,0.538,Success
Baseline_days,6,30.0,21.1668,20.6902,2.36,45.00,33.65,0.650,0.561,Success
Baseline_days,6,30.0,21.1668,20.7819,2.38,45.00,37.36,0.650,0.596,Success
Baseline_days,6,30.0,21.1668,20.6260,2.47,45.00,232.58,0.650,0.930,Success
Baseline_days,6,30.0,21.1668,21.0983,2.45,45.00,107.36,0.650,0.813,Success
Baseline_days,6,30.0,21.1668,21.1271,2.50,45.00,371.07,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,20.9182,2.50,45.00,209.42,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,20.4300,2.49,45.00,108.88,0.650,0.687,Success
Baseline_days,6,30.0,21.1668,20.4380,2.32,45.00,61.87,0.650,0.737,Success
Baseline_days,6,30.0,21.1668,21.1070,2.46,45.00,25.94,0.650,0.330,Success
Baseline_days,6,30.0,21.1668,22.0161,2.27,45.00,57.87,0.650,0.717,Success
Baseline_days,6,30.0,21.1668,20.6546,2.37,45.00,150.74,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,18.4223,2.01,45.00,33.92,0.650,0.537,Success
Baseline_days,6,30.0,21.1668,18.9103,2.33,45.00,144.90,0.650,0.878,Success
Baseline_days,6,30.0,21.1668,9.2408,2.49,45.00,162.13,0.650,0.847,Success
Baseline_days,6,30.0,21.1668,5.3173,2.48,45.00,47.07,0.650,0.125,Success
Baseline_days,6,30.0,21.1668,14.1868,2.35,45.00,336.91,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,5.7308,2.06,45.00,65.09,0.650,0.481,Success
Baseline_days,6,30.0,21.1668,10.1999,2.03,45.00,637.90,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,18.3482,2.07,45.00,146.61,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,19.8739,2.32,45.00,40.22,0.650,0.577,Success
Baseline_days,6,30.0,21.1668,10.8605,2.46,45.00,204.89,0.650,0.927,Success
Baseline_days,6,30.0,21.1668,22.4580,2.39,45.00,90.89,0.650,0.828,Success
Baseline_days,6,30.0,21.1668,21.6219,2.43,45.00,80.71,0.650,0.733,Success
Baseline_days,6,30.0,21.1668,20.2864,2.43,45.00,190.17,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,8.9320,2.20,45.00,48.78,0.650,0.643,Success
Baseline_days,6,30.0,21.1668,23.5671,2.40,45.00,39.01,0.650,0.523,Success
Baseline_days,6,30.0,21.1668,23.0605,2.20,45.00,46.46,0.650,0.651,Success
Baseline_days,6,30.0,21.1668,12.4079,2.50,45.00,879.31,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,20.6593,2.50,45.00,28.29,0.650,0.338,Success
Baseline_days,6,30.0,21.1668,5.6301,2.27,45.00,214.53,0.650,0.784,Success
Baseline_days,6,30.0,21.1668,21.0055,2.50,45.00,166.71,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,18.5859,2.30,45.00,175.95,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,10.3256,2.45,45.00,241.89,0.650,0.849,Success
Baseline_days,6,30.0,21.1668,22.7193,2.35,45.00,208.75,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,21.2121,2.22,45.00,484.81,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,20.6178,2.50,45.00,75.39,0.650,0.801,Success
Baseline_days,6,30.0,21.1668,5.4882,1.80,45.00,248.20,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,11.2905,2.35,45.00,2816.87,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,16.5998,2.07,45.00,576.95,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,20.7024,2.48,45.00,201.60,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,8.1275,2.50,45.00,155.13,0.650,0.716,Success
Baseline_days,6,30.0,21.1668,19.6448,2.24,45.00,44.03,0.650,0.640,Success
Baseline_days,6,30.0,21.1668,4.9653,2.38,45.00,274.47,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,4.5135,1.75,45.00,102.86,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,17.9512,2.33,45.00,93.13,0.650,0.857,Success
Baseline_days,6,30.0,21.1668,7.1764,2.36,45.00,602.28,0.650,0.911,Success
Baseline_days,6,30.0,21.1668,11.5648,2.14,45.00,266.28,0.650,0.919,Success
Baseline_days,6,30.0,21.1668,20.5528,2.45,45.00,293.13,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,22.0413,2.46,45.00,187.32,0.650,0.950,Success
Baseline_days,6,30.0,21.1668,4.1650,2.35,45.00,599.57,0.650,0.939,Success
Baseline_days,6,30.0,21.1668,20.7032,2.49,45.00,44.23,0.650,0.698,Success
Baseline_days,6,30.0,21.1668,3.3666,2.01,45.00,94.17,0.650,0.776,Success
Baseline_days,6,30.0,21.1668,21.4659,2.22,45.00,62.58,0.650,0.751,Success
Baseline_days,6,30.0,21.1668,7.2054,1.88,45.00,169.78,0.650,0.924,Success
Baseline_days,6,25.0,21.1668,8.4966,2.38,45.00,90.43,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,21.3708,2.49,45.00,297.56,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,16.3097,2.36,45.00,311.98,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,18.8218,2.45,45.00,34.18,0.650,0.446,Success
Baseline_days,6,25.0,21.1668,18.2390,2.29,45.00,145.09,0.650,0.838,Success
Baseline_days,6,25.0,21.1668,4.7557,2.50,45.00,384.22,0.650,0.709,Success
Baseline_days,6,25.0,21.1668,10.4766,2.50,45.00,63.15,0.650,0.766,Success
Baseline_days,6,25.0,21.1668,8.8942,2.45,45.00,75.21,0.650,0.151,Success
Baseline_days,6,25.0,21.1668,19.8999,2.50,45.00,349.28,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,5.4044,2.46,45.00,169.02,0.650,0.685,Success
Baseline_days,6,25.0,21.1668,12.6691,2.25,45.00,30.12,0.650,0.450,Success
Baseline_days,6,25.0,21.1668,10.4746,2.30,45.00,131.57,0.650,0.745,Success
Baseline_days,6,25.0,21.1668,18.2556,2.31,45.00,52.77,0.650,0.555,Success
Baseline_days,6,25.0,21.1668,19.6772,2.15,45.00,60.24,0.650,0.747,Success
Baseline_days,6,25.0,21.1668,17.6385,2.34,45.00,22.59,0.650,0.383,Success
Baseline_days,6,25.0,21.1668,13.1046,1.59,45.00,552.41,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,14.4359,2.20,45.00,304.01,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,10.4466,2.10,45.00,429.94,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,2.9236,1.30,45.00,26.27,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,15.2088,2.38,45.00,568.16,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,7.9595,2.08,45.00,354.76,0.650,0.737,Success
Baseline_days,6,25.0,21.1668,21.3166,2.27,45.00,39.93,0.650,0.617,Success
Baseline_days,6,25.0,21.1668,20.1296,2.50,45.00,272.17,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,4.2977,2.39,45.00,708.63,0.650,0.753,Success
Baseline_days,6,25.0,21.1668,20.7787,2.37,45.00,69.21,0.650,0.727,Success
Baseline_days,6,25.0,21.1668,5.7092,2.48,45.00,39.99,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,20.2864,2.37,45.00,33.17,0.650,0.400,Success
Baseline_days,6,25.0,21.1668,19.0334,2.42,45.00,139.34,0.650,0.932,Success
Baseline_days,6,25.0,21.1668,4.0715,1.93,45.00,85.20,0.650,0.486,Success
Baseline_days,6,25.0,21.1668,7.8156,2.11,45.00,221.99,0.650,0.766,Success
Baseline_days,6,25.0,21.1668,20.3550,2.47,45.00,68.17,0.650,0.773,Success
Baseline_days,6,25.0,21.1668,5.5882,2.49,45.00,773.47,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,13.6144,2.50,45.00,32.40,0.650,0.409,Success
Baseline_days,6,25.0,21.1668,21.1595,2.08,45.00,398.06,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,19.5914,2.37,45.00,32.44,0.650,0.383,Success
Baseline_days,6,25.0,21.1668,17.0605,2.09,45.00,144.54,0.650,0.696,Success
Baseline_days,6,25.0,21.1668,18.4910,2.34,45.00,234.77,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,17.5526,2.26,45.00,238.51,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,13.7388,2.20,45.00,189.16,0.650,0.753,Success
Baseline_days,6,25.0,21.1668,21.4393,2.50,45.00,893.52,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,20.8510,2.47,45.00,72.72,0.650,0.700,Success
Baseline_days,6,25.0,21.1668,16.1558,2.28,45.00,37.24,0.650,0.101,Success
Baseline_days,6,25.0,21.1668,12.8965,1.68,45.00,396.48,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,20.6512,2.49,45.00,301.72,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,19.5960,2.43,45.00,38.05,0.650,0.559,Success
Baseline_days,6,25.0,21.1668,6.8735,1.95,45.00,73.10,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,17.8673,2.37,45.00,28.07,0.650,0.164,Success
Baseline_days,6,25.0,21.1668,21.3606,2.34,45.00,75.33,0.650,0.804,Success
Baseline_days,6,25.0,21.1668,21.2149,2.48,45.00,162.83,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,20.8066,2.48,45.00,85.96,0.650,0.721,Success
Baseline_days,6,25.0,21.1668,18.4961,2.36,45.00,62.03,0.650,0.660,Success
Baseline_days,6,25.0,21.1668,7.4117,2.25,45.00,1080.88,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,8.6716,2.48,45.00,1946.12,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,7.5403,2.21,45.00,19.68,0.650,0.502,Success
Baseline_days,6,25.0,21.1668,20.4509,1.50,45.00,48.59,0.650,0.683,Success
Baseline_days,6,25.0,21.1668,18.6650,2.37,45.00,29.68,0.650,0.375,Success
Baseline_days,6,25.0,21.1668,17.8596,1.12,45.00,47.90,0.650,0.629,Success
Baseline_days,6,25.0,21.1668,21.3592,2.37,45.00,133.18,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,16.1262,2.42,45.00,451.29,0.650,0.911,Success
Baseline_days,6,25.0,21.1668,17.0257,2.39,45.00,357.56,0.650,0.909,Success
Baseline_days,6,25.0,21.1668,7.0732,2.48,45.00,661.34,0.650,0.737,Success
Baseline_days,6,25.0,21.1668,17.0513,1.55,45.00,112.62,0.650,0.841,Success
Baseline_days,6,25.0,21.1668,19.9646,2.48,45.00,285.46,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,8.6945,2.07,45.00,5849.84,0.650,0.898,Success
Baseline_days,6,25.0,21.1668,17.2788,2.41,45.00,36.06,0.650,0.331,Success
Baseline_days,6,25.0,21.1668,19.8486,2.50,45.00,475.10,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,17.3032,1.97,45.00,33.73,0.650,0.401,Success
Baseline_days,6,25.0,21.1668,6.8674,2.28,45.00,45.15,0.650,0.950,Success
Baseline_days,6,25.0,21.1668,8.8896,2.43,45.00,149.83,0.650,0.863,Success
Baseline_days,6,25.0,21.1668,18.3939,2.36,45.00,30.14,0.650,0.314,Success
Baseline_days,6,20.0,21.1668,5.5639,2.49,45.00,27.55,0.650,0.367,Success
Baseline_days,6,20.0,21.1668,8.7731,2.27,45.00,271.27,0.650,0.786,Success
Baseline_days,6,20.0,21.1668,13.5525,1.67,45.00,78.09,0.650,0.597,Success
Baseline_days,6,20.0,21.1668,2.7186,2.48,45.00,3548.17,0.650,0.950,Success
Baseline_days,6,20.0,21.1668,17.0959,2.30,45.00,218.73,0.650,0.950,Success
Baseline_days,6,20.0,21.1668,14.8653,1.56,45.00,517.41,0.650,0.932,Success
Baseline_days,6,20.0,21.1668,4.2894,2.29,45.00,531.27,0.650,0.950,Success
Baseline_days,6,20.0,21.1668,5.8595,2.19,45.00,676.39,0.650,0.761,Success
Baseline_days,6,20.0,21.1668,17.9705,1.95,45.00,161.26,0.650,0.886,Success
Baseline_days,6,20.0,21.1668,4.5913,1.69,45.00,36.57,0.650,0.524,Success
Baseline_days,6,20.0,21.1668,12.2216,2.21,45.00,240.14,0.650,0.837,Success
Baseline_days,6,20.0,21.1668,7.7771,2.19,45.00,792.12,0.650,0.801,Success
Baseline_days,6,20.0,21.1668,15.6118,2.31,45.00,140.41,0.650,0.898,Success
Baseline_days,6,20.0,21.1668,2.4174,1.44,45.00,236.93,0.650,0.950,Success
Baseline_days,6,20.0,21.1668,12.6003,2.00,45.00,157.83,0.650,0.795,Success
Baseline_days,6,20.0,21.1668,7.7205,2.45,45.00,42.81,0.650,0.508,Success
Baseline_days,6,20.0,21.1668,6.1474,2.26,45.00,178.74,0.650,0.841,Success
Baseline_days,6,20.0,21.1668,18.9595,2.41,45.00,80.54,0.650,0.753,Success
Baseline_days,6,20.0,21.1668,11.6973,1.84,45.00,28.19,0.650,0.557,Success
Baseline_days,6,20.0,21.1668,8.6639,2.14,45.00,222.76,0.650,0.950,Success
